id,price,year,odometer
7306244296,9495,2016,122000
7306243933,7877,2015,140000
7306242316,7995,2014,60000
7307230210,18200,2020,25743
7301875684,9500,2011,87800
7313702227,21700,2020,2700
7302158626,17250,2018,47000
7316738312,3500,2010,166488
7315116457,2300,2004,174000
7314829502,15950,2013,82177
7314644539,11997,2015,113268
7312861287,0,2019,60303
7311952923,0,2017,85269
7311906745,0,2017,86847
7311481333,0,2018,32101
7311442091,0,2017,46926
7311000523,0,2018,56796
7310968558,0,2018,51676
7310459612,0,2019,18477
7310453771,0,2018,99425
7307980803,4000,2010,120000
7307906466,0,2018,79254
7307189634,3999,2003,227379
7304761933,0,2019,60303
7304284321,0,2018,99425
7303093051,0,2018,32101
7302760346,0,2017,46926
7316387895,17990,2014,64904
7316387779,9990,2010,123665
7315045075,5999,2010,145463
7314685493,21500,2015,71190
7314471576,7995,2011,129974
7313117978,13990,2015,99806
7309236233,20999,2020,14036
7317000099,8999,2014,95974
7316372000,3200,2009,112000
7316367049,8500,2013,109000
7315469015,6500,2011,118395
7314404311,999,2005,194236
7311409937,999,2005,194236
7310601002,0,2014,62235
7310585747,0,2015,56894
7309483216,8990,2011,144739
7305745154,4600,2013,126344
7316863120,600,2003,130000
7315513009,14995,2019,30000
7315358513,13995,2014,71447
7315356711,7995,2015,76450
7315097108,11990,2013,108801
7315033774,8995,2015,123987
7315032652,9995,2011,58692
7314930387,2000,2001,132750
7314544224,10990,2012,134483
7314404711,999,2005,194236
7314044688,9995,2011,75957
7314021358,8990,2012,99154
7313949923,13495,2016,91036
7313454001,9990,2017,59478
7313013214,8900,2014,117300
7312381774,7800,2013,99500
7311407520,999,2005,194236
7310895514,10995,2015,72871
7310889616,10995,2014,121798
7310882709,7995,2013,143810
7310877753,15995,2017,40243
7309477790,8990,2011,144739
7309341454,7995,2011,145752
7309340382,7995,2014,112613
7316350217,9999,2013,98161
7316210287,9999,2014,76858
7315390002,4888,2009,161199
7315389250,3999,2009,198780
7315079823,2000,2008,157244
7315067177,6499,2008,104000
7314956204,9995,2011,123369
7314569722,8995,2012,156000
7314564927,8700,2011,86524
7314449851,5995,2011,168259
7313146651,7999,2011,89000
7312953543,9999,2013,98161
7311596619,3999,2009,198780
7311595938,4888,2009,161199
7310453140,9999,2013,98161
7308212783,4888,2009,161199
7308212141,3999,2009,198780
7307964304,6499,2008,104000
7307446197,9999,2013,98161
7305983298,9995,2018,18555
7304518290,4888,2009,161199
7304517430,3999,2009,198780
7303761831,9999,2013,98161
7303360274,8500,2013,76300
7315100501,11990,2013,108801
7314547882,10990,2012,134483
7314528292,14990,2015,47449
7314403977,999,2005,194236
7314039311,8990,2012,99154
7313459333,9990,2011,59478
7311415567,999,2005,194236
7309488601,8990,2011,144739
7316977406,1000,2013,159057
7316975353,500,2008,205519
7316562230,2500,2009,219000
7316547297,10491,2013,129779
7316546713,5991,2013,140567
7316545382,4200,2010,144132
7316455971,14500,2013,60148
7316381592,3995,2007,129040
7316341766,4499,2005,171377
7316338574,5000,2009,130000
7316331636,0,2015,78705
7316325953,415,2017,52658
7316311227,16900,2018,14000
7316304920,8995,2014,93000
7316253805,7999,2017,106000
7316896122,6950,2015,149000
7316820171,999,2005,194236
7315099179,11990,2013,108801
7314545896,10990,2012,134483
7314523978,14990,2015,47449
7314403510,999,2005,194236
7314036813,8990,2012,99154
7313456944,9990,2017,59478
7311431854,999,2005,194236
7316460527,8000,2011,111100
7311867226,3600,2008,199200
7310399809,5995,2007,87457
7309580908,22000,2019,12000
7305629549,8995,2013,113578
7305627245,5995,2012,146294
7314370562,11900,2013,107738
7313533198,18895,2018,30392
7312885815,11988,2016,132667
7310415463,12000,2016,23937
7306499215,6000,2011,99343
7314972459,6995,2009,50874
7314815476,5999,2012,150000
7312348267,9500,2012,119000
7311565685,6995,2009,50874
7305015689,7000,2013,92000
7302674811,13450,2016,89914
7316010426,8700,2011,106700
7314266138,8950,2010,114000
7311968592,7495,2012,141963
7307880109,5800,2008,167350
7307372564,7495,2012,141963
7316043987,5490,2010,92177
7315906063,7600,2011,165000
7315903001,1950,2005,156187
7315067229,5900,2010,112000
7315066664,4500,2004,104000
7314848741,3150,2008,223000
7314824086,1950,2005,156187
7314765007,4700,2010,141870
7314764698,6800,2011,156340
7314764365,6600,2011,130000
7314760971,5300,2007,120550
7314757653,3600,2006,164000
7313324950,2500,2009,265000
7312334732,10500,2015,121000
7310039946,10495,2013,20846
7307832443,11000,2012,120000
7307206628,14750,2019,55000
7305582364,17250,2019,55000
7306886573,18895,2018,30392
7317009152,18990,2018,16204
7316693388,7500,2012,150624
7316185367,4500,2011,153235
7315866297,3200,2005,180000
7315834886,3495,2002,83000
7315785464,3950,2008,166981
7315710765,5100,2016,102000
7315163851,16000,2018,36433
7315051502,2350,2001,89000
7314810771,4950,2009,126300
7314773308,5800,2012,99058
7314725164,9200,2009,20860
7314498922,5900,2010,97000
7313851856,13900,2018,5900
7313244419,7500,2012,150
7313233453,9200,2009,20860
7312725314,6900,2009,74000
7312555451,4500,2011,153235
7312549697,4000,2006,171740
7312343835,1800,2004,138291
7312522654,8000,2015,67600
7311362070,5500,2012,153527
7311260979,9200,2009,20860
7310933290,1500,2006,129071
7310612665,16000,2020,9800
7310271489,3200,2011,130432
7310121642,2295,2007,198841
7309741733,17900,2016,89900
7309403764,6500,2013,101000
7309164946,9200,2009,20860
7308227494,13999,2017,10700
7308149641,6500,2013,103317
7316929993,5995,2016,51000
7316712783,15500,2015,37000
7316476215,5500,2009,131000
7315769296,5490,2011,69615
7314523927,4000,2006,129000
7314457744,7999,2014,95238
7314456999,7999,2010,64920
7314400926,5495,2007,68139
7314198729,4500,2005,167000
7314112620,17000,2018,43655
7313539311,11500,2017,57027
7313534170,18895,2018,30392
7313328021,4999,2007,173048
7313037314,5995,2007,114000
7312836560,10500,2015,77000
7311721339,5400,2008,49600
7311714862,600,2009,160000
7311691354,4400,2009,145000
7311423222,6299,2009,95052
7311020987,5995,2011,93000
7310509072,7200,2013,133813
7310487024,7800,2013,116650
7308409323,4995,2009,92000
7308009340,6000,2010,114000
7307226213,5000,2006,108900
7306394900,6500,2014,115000
7306281418,6495,2008,63924
7305962664,13000,2015,33000
7305350057,8800,2015,125000
7316730846,3200,2004,62167
7316717963,8990,2013,83314
7316445694,5800,2007,167234
7315848588,5900,2008,58300
7307445038,5500,2013,143450
7306904368,8800,2011,157040
7301792597,1500,2002,145126
7315719697,12500,2013,67100
7315573172,4200,2007,201515
7315209793,3850,2009,115272
7314233489,6000,2009,154000
7313025778,650,2010,159999
7311770131,5295,2012,151000
7308925746,12500,2013,67100
7308159245,3850,2009,115272
7306468263,3500,2008,190000
7304162106,2800,2004,130000
7311719053,8700,2013,56019
7310553684,6250,2012,80527
7310072158,6500,2007,135000
7304389278,7990,2016,93000
7302895599,6900,2013,87000
7316828924,18000,2014,32000
7311815195,4250,2011,142000
7311811634,5450,2008,69000
7308006632,3500,2003,78000
7307298020,14995,2013,43609
7317012489,6800,2011,68000
7315940086,1500,2004,182000
7315769090,3900,2010,127464
7315683260,4400,2011,136379
7315679163,4800,2009,68465
7315026681,18999,2019,19491
7314799486,4000,2009,181000
7314533483,8500,2011,151000
7314497346,6000,2010,129300
7314098705,5995,2005,106229
7314004038,3890,2007,123400
7313953096,4000,2007,93000
7313497940,4795,2007,179192
7311423762,21999,2019,84037
7311422957,6999,2013,109669
7311422468,10999,2013,100231
7311421343,15999,2015,78945
7311372847,10999,2013,96256
7310984182,6995,2010,114000
7310860662,4795,2007,179192
7309793529,16500,2016,45502
7306172881,8500,2011,151000
7305806498,4500,2007,189000
7305738796,10999,2013,96256
7305705410,0,2019,84037
7305699171,15999,2015,78945
7305698681,10999,2013,100231
7305698414,6999,2013,109669
7305390731,4988,2008,133000
7305389632,4988,2013,167000
7303978283,7895,2015,121000
7303344781,7999,2015,119000
7303226401,9500,2014,121840
7303224390,6550,2016,129242
7302707399,13600,2016,0
7316855428,6490,2010,106752
7315885008,5995,2008,117053
7312389826,5995,2008,117053
7311385075,6490,2010,106752
7311384466,6490,2010,106752
7305799816,5995,2008,117053
7301976213,8000,2015,45000
7307282789,5490,2009,171928
7307160286,3500,2004,203000
7302307643,10995,2012,140000
7302290489,10995,2012,140000
7301973281,8000,2015,45000
7317070740,1800,2004,259532
7316416594,6680,2012,160100
7316304913,9999,2013,168716
7314932448,11999,2015,105537
7314904863,8900,2013,137000
7314391879,14950,2015,51181
7313526870,6680,2012,160100
7311079865,5490,2009,175000
7310829250,5943,2010,94115
7310790754,13650,2018,22700
7309966952,7980,2015,129755
7309818105,0,2004,0
7309810337,600,2002,180000
7308959580,11250,2016,61235
7305643345,6680,2012,160100
7305642895,7980,2015,129755
7305585737,3000,2007,154954
7304224776,9999,2012,199100
7304106773,8999,2011,182925
7303828568,7980,2015,129755
7302793859,6990,2017,153000
7302322924,7200,2012,134300
7301730088,6680,2012,160100
7311394395,10000,2013,110312
7311727544,11500,2015,43000
7305097570,5000,2007,41640
7302299312,10995,2012,140000
7311404081,11901,2015,55359
7310173417,11900,2016,52350
7314472340,11500,2013,72000
7316519960,11500,2016,87896
7314597642,8000,2015,124447
7314596084,12000,2012,94323
7313491136,15939,2018,71725
7313490927,13899,2016,84817
7313490794,13899,2015,117269
7311324814,12000,2012,94323
7307747712,8500,2016,153992
7307746707,12995,2018,101287
7307210604,5995,2013,146028
7305070432,12950,2015,193000
7304866359,7500,2011,51000
7309533726,4600,2011,192069
7304666198,8900,2012,140000
7304484353,14000,2017,102400
7316727263,9999,2014,84449
7316726965,10900,2013,103310
7316721441,15999,2014,92996
7316213642,36294,2020,41305
7315980548,9450,2012,156000
7315970033,7800,2012,44600
7315770972,4900,2007,123000
7313489078,13899,2016,84817
7313489028,15939,2018,71725
7313488682,13899,2015,117269
7312027178,5200,2010,262000
7311034054,15999,2014,92996
7310919302,21950,2017,27470
7310539346,9450,2012,156000
7310060064,12995,2018,104254
7308789981,8000,2013,127000
7308307609,10900,2013,103310
7308300349,9999,2014,84449
7307072088,3600,2006,155000
7306908678,8500,2013,16000
7305331651,2500,2006,139000
7304133447,10900,2013,103310
7304131892,9999,2014,84449
7303506891,5999,2011,156000
7303068795,8899,2015,90000
7315040043,6995,2012,113000
7314792048,800,2001,240000
7311078262,19900,2019,41190
7302495707,16000,2018,10000
7316155054,0,2017,63496
7315719756,27675,2018,52891
7313680236,3100,2003,207
7313600584,2500,2005,262287
7313491815,15939,2018,71725
7313491498,13899,2016,84817
7313491503,13899,2015,117269
7312572938,11500,2014,69251
7311922153,8000,2012,127756
7311531027,4200,2006,141000
7310922141,8995,2010,121442
7310588288,20995,2020,40727
7310152304,12875,2012,80166
7313097680,6500,2013,131000
7310844278,7950,2011,91000
7308850038,7500,2012,83945
7306753756,4900,2013,204125
7302405394,15500,2015,46000
7315541433,13600,2015,112000
7315430838,4500,2009,94000
7314890782,12995,2017,104216
7312412234,9000,2018,35000
7312030812,8500,2015,80000
7311793041,12900,2015,112000
7307235165,18200,2020,25743
7303238642,10995,2017,38524
7302726366,5000,2012,219
7316825730,3000,2009,139000
7316788093,4500,2009,138332
7316542118,12999,2013,91533
7316215441,6500,2013,140988
7314500234,0,2020,34000
7314500051,0,2019,46000
7314298184,5500,2009,148000
7314258525,7900,2013,115000
7313695032,7000,2008,98000
7313362807,6500,2013,140988
7312798755,3999,2009,129000
7312590920,6500,2011,104250
7311971036,14900,2016,25000
7311934256,6300,2015,121000
7311306874,4495,2007,165313
7310958382,7895,2014,61194
7305921005,18499,2019,32120
7314367833,268,2017,62495
7310467417,0,2014,105679
7309354506,278,2017,63025
7304521904,1500,2005,170000
7302105144,1,2012,127000
7302102293,299,2019,44595
7314820181,8995,2012,101547
7316063119,4995,2008,118026
7316056586,11700,2016,153219
7317055505,10000,2013,70300
7317053692,8500,2013,53400
7316998851,4995,2012,164905
7316916580,8400,2014,92672
7316544364,3200,2017,99200
7316475107,9995,2016,69393
7316400315,9500,2019,30000
7316370274,11000,2011,114700
7316273126,12775,2013,90987
7316245769,2500,2012,114089
7316174598,8600,2017,54526
7316012377,5000,2013,81000
7315953913,2000,2013,121000
7315873618,5500,2012,130000
7315388217,8650,2015,165558
7315377448,6600,2013,154111
7315109458,14500,2015,68000
7315043891,7995,2013,65000
7315041627,4150,2008,100000
7317034069,5200,2010,167898
7316286719,5700,2015,124000
7316251245,5990,2015,67000
7314637678,15995,2018,39130
7311944494,5350,2010,101894
7311571815,7999,2013,131000
7310557969,5990,2015,124000
7310464740,7100,2014,111500
7307868695,11999,2020,10515
7305858115,6900,2014,111000
7305486362,4750,2008,300000
7304107187,6700,2015,67155
7303859630,11999,2020,10515
7301817186,7900,2015,69000
7315321344,5000,2012,85965
7316956756,11700,2015,152413
7316904118,1400,2016,113500
7316589716,2650,2006,200000
7316528525,15000,2012,56606
7316505212,550,2006,179241
7316426399,19900,2017,44215
7316320235,8900,2015,120323
7316048905,2400,2006,174000
7315785488,6300,2013,135624
7315384463,0,2011,115146
7315329852,5000,2012,85965
7314820363,14900,2016,60245
7314819839,14900,2015,116425
7314769732,6200,2013,97150
7314686924,1200,2011,103000
7313186002,5600,2013,243650
7315467120,9900,2013,105000
7315434536,4500,2009,94000
7315402274,6900,2011,97000
7314116673,6950,2013,146000
7314110918,12500,2015,45600
7314075352,9218,2016,87300
7313880032,12950,2017,110959
7313802461,9200,2013,121000
7312415481,9000,2018,35000
7312026541,8500,2015,80000
7310986314,6995,2007,130660
7310542072,6000,2009,119061
7310161938,12950,2017,110959
7316806298,0,2016,125539
7316749129,2700,2001,9999999
7315362434,6000,2013,93416
7314511985,6500,2016,104193
7314509253,7200,2017,73692
7313054036,2995,2001,9999999
7307184268,2000,2016,92792
7306828464,2495,2015,124642
7305128379,5299,2007,138000
7302621624,0,2016,125539
7315913335,9500,2016,54000
7315432716,4500,2009,94000
7312413850,9000,2018,35000
7312023271,8500,2015,89000
7302836962,4299,2009,130928
7316263513,6500,2012,162280
7315469906,7900,2013,140000
7314945675,10600,2013,154000
7314571062,10995,2013,139212
7312834004,1500,2017,28553
7311386884,7900,2011,110000
7311384922,13500,2013,76000
7311383986,14500,2020,3000
7311382340,1000,2018,35222
7311381082,7300,2013,174000
7311376575,1500,2018,35222
7311336778,1000,2017,28553
7311335056,1000,2017,28553
7310981490,8500,2017,85605
7310839341,5998,2012,125000
7310578542,1000,2017,28553
7310577832,1000,2017,28553
7313163294,15999,2014,57000
7309540861,13995,2014,111500
7312879796,10000,2016,80707
7310574987,5900,2010,132000
7309047473,9500,2013,105000
7302158029,17250,2018,47000
7308068795,12500,2013,59300
7304248581,13795,2017,95990
7304248337,9685,2013,109504
7316029183,1000,2011,187000
7314862843,10995,2013,87777
7314600627,7795,2014,147000
7314254634,1275,2006,13400
7314099694,5995,2005,106229
7313906119,14995,2018,38781
7313471763,19998,2019,46886
7312994815,18988,2017,81662
7312791393,7988,2013,54879
7312782367,8998,2017,130719
7312772449,12488,2013,119495
7312768284,8498,2015,124635
7310921328,4950,2013,128723
7310779582,5295,2012,115000
7308694430,7000,2011,138000
7307670101,7800,2012,126000
7304289978,14900,2016,75546
7304180600,8998,2017,130719
7302726456,14995,2018,38781
7302559970,8498,2015,124635
7316753985,6490,2009,67595
7314494552,3300,2010,187429
7309471638,1700,2003,280300
7309232680,7895,2013,94307
7306719952,13599,2014,111542
7304683855,5990,2006,120852
7304511877,3300,2010,187429
7302576414,6990,2013,118950
7307758908,7995,2014,111000
7316753528,6490,2009,67595
7316316481,6400,2015,134000
7314493396,3300,2010,187429
7309224048,7895,2013,94307
7308585266,3497,2006,160217
7308177205,3497,2006,160143
7304755459,6400,2015,134000
7304683303,5990,2006,120852
7304512033,3300,2010,187429
7302576823,6990,2013,118950
7316315506,6400,2015,134000
7314900856,5490,2013,133000
7314466469,7490,2009,83000
7314463304,5700,2007,136000
7313456717,4450,2005,165141
7306273984,21500,2019,24000
7305868811,5490,2013,133000
7304900174,7490,2009,83000
7303819155,5400,2009,126757
7302758229,7400,2015,140580
7301717936,6995,2009,110000
7316811143,5995,2013,98651
7313561371,6495,2013,105794
7310062798,6495,2015,119621
7310060225,6495,2012,71500
7310056824,5995,2013,112100
7308360272,4500,2011,126229
7308321554,4800,2012,156919
7308295761,8200,2011,97487
7316431931,1500,2006,303100
7315868586,3999,2011,169000
7314946527,4499,2008,117000
7314869698,4000,2007,175000
7314495716,3300,2010,187429
7314454254,11000,2012,91294
7314450684,11500,2016,86771
7314357560,4995,2008,142365
7312797110,8870,2011,135275
7311507251,4995,2008,142365
7310172692,18600,2015,38000
7303193502,13000,2016,78141
7303115253,9500,2016,139236
7302689445,3495,2005,143105
7302646235,7999,2016,129910
7302631239,7999,2013,102507
7302611898,8000,2015,115802
7302360290,3500,2007,73876
7316189053,9000,2012,115000
7315307159,3500,2010,186550
7314883830,2999,2005,148000
7314512713,1500,2011,186455
7314498826,4700,2010,161210
7314122486,11375,2013,96539
7314088383,6995,2013,148421
7313489256,3500,2010,186550
7312301754,5200,2009,100115
7311461009,3500,2010,186550
7311059511,9470,2016,45059
7310150422,5200,2010,98650
7308896847,3500,2010,186550
7307507335,11995,2016,81712
7307465161,3500,2010,186550
7306427235,3500,2010,186550
7306424639,6965,2014,197252
7306224750,9470,2016,45059
7305073572,3500,2010,186550
7302896211,2250,2007,180000
7302831194,3500,2010,186550
7316688783,3000,2003,155000
7316260352,10995,2013,105300
7316254321,6990,2010,123703
7316252302,5990,2013,137951
7316249338,6990,2015,105137
7316246864,5990,2013,115910
7316223007,6990,2015,106470
7314495236,3300,2010,187429
7314342734,6990,2011,130318
7313930285,5990,2014,108682
7313928984,8990,2018,115711
7311703261,19495,2018,39593
7311627118,7990,2016,76812
7310367512,4499,2011,120400
7310094918,5500,2014,125608
7308511886,5499,2010,139806
7308283020,3490,2011,172157
7307259123,5990,2013,136475
7305963643,5990,2014,108682
7305856027,9995,2017,82420
7304758733,7790,2015,104220
7304255280,7995,2009,65722
7303062198,8600,2013,110600
7301808762,3100,2003,183818
7302218423,3000,2009,199000
7314496658,3300,2010,187429
7314366755,17999,2017,25970
7314366445,19798,2018,37199
7313459282,5700,2007,136000
7313048856,5490,2013,133000
7313020534,5400,2009,126757
7310465187,6400,2015,134000
7309351128,4450,2005,165141
7307443583,7490,2009,83000
7305884099,8500,2014,83181
7305742168,0,2019,30278
7305741682,15999,2018,14184
7303349653,5400,2009,126757
7302838218,0,2017,40551
7316420847,16500,2015,62200
7316069538,37500,2019,19000
7315648228,3500,1999,137000
7312649793,17999,2019,16343
7311153346,2000,2003,187169
7316480733,6200,2013,74169
7316427158,2000,2003,98406
7311947667,8900,2013,35000
7308389104,3900,2009,149400
7309035495,15000,2013,91000
7317067458,16299,2017,26380
7316882387,1450,2009,164875
7316814893,4700,2007,200093
7316702391,7995,2006,121888
7316602136,10900,2017,82024
7316585797,11999,2012,83000
7316540825,3490,2004,138000
7316402620,3699,2001,148725
7316355563,8995,2016,86639
7316310819,16900,2018,14000
7316263400,8500,2015,115000
7312635646,4200,2008,125000
7312170478,6000,2012,132500
7307255482,3900,2006,156126
7302144899,5500,2007,90000
7317021876,2400,2007,160000
7317004336,42900,2020,29850
7314160275,7500,2013,150597
7313898191,10995,2016,90460
7304938341,8999,2011,90188
7301753418,3850,2009,126687
7309181634,6800,2009,105382
7316533916,3500,2008,120754
7316165176,14500,2018,62686
7314919047,14500,2018,62686
7313809188,12995,2013,88014
7313537945,5750,2006,111585
7311519163,7943,2009,99500
7310817940,11987,2013,73377
7310605326,7800,2011,157900
7308018432,5750,2006,111585
7305866690,17695,2018,31888
7315838147,8000,2012,100633
7312551004,4200,2008,134000
7312492478,5900,2011,174900
7304440907,18000,2014,104000
7314695938,4595,2009,183323
7313806696,12995,2013,88014
7312574163,20000,2018,62400
7311514874,7943,2009,99500
7310820681,11987,2013,73377
7309626841,4995,2013,145770
7309625753,4595,2009,183323
7307151680,9900,2015,145841
7303225100,4995,2013,145770
7301685763,19995,2015,60000
7313855470,4800,2011,168000
7309659065,4500,2011,155000
7311014105,9995,2012,148592
7308812890,5975,2013,87501
7308386949,4475,2005,115098
7303242974,8450,2013,99450
7316532383,25500,2018,56500
7314737309,13440,2017,56006
7314641314,8200,2013,128000
7312932091,4899,2008,150560
7307358526,5300,2012,119000
7305867303,17695,2018,31888
7303899829,13440,2017,56006
7316367330,30000,2018,32475
7315593825,8000,2013,91500
7315074772,6900,2011,165572
7313480033,12000,2016,67053
7313477348,11000,2014,120759
7313391309,12000,2015,109090
7313082489,16995,2017,17625
7311929641,6900,2011,165572
7311340499,5400,2009,139689
7309606715,3000,2005,173000
7309242991,4950,2007,130889
7308579650,7500,2014,123480
7306155653,12000,2016,67053
7306154051,11000,2014,120759
7305867002,17695,2018,31888
7305598020,9499,2013,121000
7302099169,12000,2016,67053
7301851885,8500,2013,49589
7316782793,20699,2018,74046
7316621712,10500,2016,4750
7316370757,30000,2018,32475
7316320617,7495,2008,118000
7315559246,7800,2012,139000
7315473686,7995,2017,31691
7313861532,4800,2011,168000
7313493494,9995,2017,80762
7312464533,189,2021,15
7312464283,199,2021,18
7312464037,169,2020,16
7312463808,149,2021,15
7312463571,159,2021,14
7312463281,0,2020,10
7311561620,8700,2017,44535
7311025619,9995,2012,148512
7310361960,12495,2017,53588
7309242616,4950,2007,130889
7309168410,4995,2009,93476
7309167439,12995,2014,47605
7308812295,5975,2013,87501
7308395608,4475,2005,115098
7307691212,8000,2012,132000
7307270697,1750,2004,128000
7310326762,750,2009,126000
7301864274,6500,2016,122300
7302730739,4400,2009,152000
7316340872,2500,2007,104200
7312825333,7995,2011,170000
7312724489,7995,2011,150000
7305866227,17695,2018,31888
7305209677,6200,2016,92000
7316873701,11999,2015,93752
7307387666,11999,2014,122216
7306692948,7999,2013,110090
7306690733,10999,2014,129170
